zip,GEOID Start
78704,48453001305
78704,48453001303
78704,48453001305
78704,48453001304
78701,48453000902
78701,48453000902
78701,48453000902
78702,48453000804
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453001100
78701,48453001100
78701,48453001100
78701,48453001100
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453001100
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453001100
78701,48453001100
78701,48453000902
78701,48453000902
78701,48453001000
78701,48453001100
78701,48453000902
78701,48453000901
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453001100
78701,48453000902
78701,48453000902
78741,48453001403
78701,48453000902
78701,48453001100
78701,48453001100
78701,48453001100
78701,48453000902
78701,48453000902
78701,48453001100
78701,48453001100
78701,48453001100
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453001100
78701,48453001100
78701,48453001100
78701,48453001100
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453001100
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453001100
78701,48453001100
78701,48453000902
78701,48453000902
78701,48453001000
78701,48453001100
78701,48453000902
78701,48453000901
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453001100
78701,48453000902
78701,48453000902
78741,48453001403
78701,48453000902
78701,48453001100
78701,48453001100
78701,48453001100
78701,48453000902
78701,48453000902
78701,48453001100
78701,48453001100
78701,48453001100
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453001100
78701,48453001100
78701,48453001100
78701,48453001100
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453001100
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453001100
78701,48453001100
78701,48453000902
78701,48453000902
78701,48453001000
78701,48453001100
78701,48453000902
78701,48453000901
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453001100
78701,48453000902
78701,48453000902
78741,48453001403
78701,48453000902
78701,48453001100
78701,48453001100
78701,48453001100
78701,48453000902
78701,48453000902
78701,48453001100
78701,48453001100
78701,48453001100
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453000902
78701,48453000604
78701,48453000700
78701,48453001100
78701,48453001200
78701,48453001100
78701,48453000700
78701,48453001100
78705,48453000601
78701,48453001100
78701,48453001100
78701,48453000700
78701,48453000700
78701,48453001100
78705,48453000601
78704,48453001305
78701,48453000700
78701,48453000604
78701,48453000700
78701,48453001100
78701,48453001100
78705,48453000601
78701,48453000700
78705,48453000601
78701,48453000700
78705,48453000601
78701,48453000700
78701,48453001100
78701,48453000901
78705,48453000601
78701,48453000700
78701,48453000700
78701,48453000700
78701,48453000700
78701,48453001100
78701,48453000700
78701,48453000700
78701,48453001100
78701,48453000700
78701,48453000901
78704,48453001305
78701,48453001100
78701,48453000700
78701,48453000700
78701,48453001100
78701,48453000700
78701,48453000700
78701,48453000604
78701,48453000700
78701,48453001100
78701,48453001200
78701,48453001100
78701,48453000700
78701,48453001100
78705,48453000601
78701,48453001100
78701,48453001100
78701,48453000700
78701,48453000700
78701,48453001100
78705,48453000601
78704,48453001305
78701,48453000700
78701,48453000604
78701,48453000700
78701,48453001100
78701,48453001100
78705,48453000601
78701,48453000700
78705,48453000601
78701,48453000700
78705,48453000601
78701,48453000700
78701,48453001100
78701,48453000901
78705,48453000601
78701,48453000700
78701,48453000700
78701,48453000700
78701,48453000700
78701,48453001100
78701,48453000700
78701,48453000700
78701,48453001100
78701,48453000700
78701,48453000901
78704,48453001305
78701,48453001100
78701,48453000700
78701,48453000700
78701,48453001100
78701,48453000700
78701,48453000700
78701,48453000604
78701,48453000700
78701,48453001100
78701,48453001200
78701,48453001100
78701,48453000700
78701,48453001100
78705,48453000601
78701,48453001100
78701,48453001100
78701,48453000700
78701,48453000700
78701,48453001100
78705,48453000601
78704,48453001305
78701,48453000700
78701,48453000604
78701,48453000700
78701,48453001100
78701,48453001100
78705,48453000601
78701,48453000700
78705,48453000601
78701,48453000700
78705,48453000601
78701,48453000700
78701,48453001100
78701,48453000901
78705,48453000601
78701,48453000700
78701,48453000700
78701,48453000700
78701,48453000700
78701,48453001100
78701,48453000700
78701,48453000700
78701,48453001100
78701,48453000700
78701,48453000901
78704,48453001305
78701,48453001100
78701,48453000700
78701,48453000700
78701,48453001100
78701,48453000700
78701,48453000700
78701,48453000604
78701,48453000700
78701,48453001100
78701,48453001200
78701,48453001100
78701,48453000700
78701,48453001100
78705,48453000601
78701,48453001100
78701,48453001100
78701,48453000700
78701,48453000700
78701,48453001100
78705,48453000601
78704,48453001305
78701,48453000700
78701,48453000604
78701,48453000700
78701,48453001100
78701,48453001100
78705,48453000601
78701,48453000700
78705,48453000601
78701,48453000700
78705,48453000601
78701,48453000700
78701,48453001100
78701,48453000901
78705,48453000601
78701,48453000700
78701,48453000700
78701,48453000700
78701,48453000700
78701,48453001100
78701,48453000700
78701,48453000700
78701,48453001100
78701,48453000700
78701,48453000901
78704,48453001305
78701,48453001100
78701,48453000700
78701,48453000700
78701,48453001100
78701,48453000700
78701,48453000700
78701,48453000604
78701,48453000700
78701,48453001100
78701,48453001200
78701,48453001100
78701,48453000700
78701,48453001100
78705,48453000601
78701,48453001100
78701,48453001100
78701,48453000700
78701,48453000700
78701,48453001100
78705,48453000601
78704,48453001305
78701,48453000700
78701,48453000604
78701,48453000700
78701,48453001100
78701,48453001100
78705,48453000601
78701,48453000700
78705,48453000601
78701,48453000700
78705,48453000601
78701,48453000700
78701,48453001100
78701,48453000901
78705,48453000601
78701,48453000700
78701,48453000700
78701,48453000700
78701,48453000700
78701,48453001100
78701,48453000700
78701,48453000700
78701,48453001100
78701,48453000700
78701,48453000901
78704,48453001305
78701,48453001100
78701,48453000700
78701,48453000700
78701,48453001100
78701,48453000700
78701,48453000700
78701,48453001100
78701,48453001100
78746,48453001911
78746,48453001911
78701,48453001200
78704,48453001303
78704,48453001305
78704,48453001305
78704,48453001303
78704,48453001303
78746,48453001911
78746,48453001911
78746,48453001911
78701,48453001100
78746,48453001911
78704,48453001303
78701,48453001100
78746,48453001911
78704,48453001401
78704,48453001401
78704,48453001303
78746,48453001911
78704,48453001303
78704,48453001303
78746,48453001911
78704,48453001303
78746,48453001911
78704,48453001303
78705,48453000603
78705,48453000603
78705,48453000603
78705,48453000603
78705,48453000601
78701,48453001100
78701,48453000604
78701,48453001100
78701,48453000604
78705,48453000603
78701,48453000604
78705,48453000601
78705,48453000601
78705,48453000603
78705,48453000401
78705,48453000601
78701,48453001100
78701,48453000604
78705,48453000603
78705,48453000603
78705,48453000603
78701,48453000604
78701,48453000604
78705,48453000603
78705,48453000603
78705,48453000603
78705,48453000603
78705,48453000603
78705,48453000601
78701,48453001100
78701,48453000604
78701,48453001100
78701,48453000604
78705,48453000603
78701,48453000604
78705,48453000601
78705,48453000601
78705,48453000603
78705,48453000401
78705,48453000601
78701,48453001100
78701,48453000604
78705,48453000603
78705,48453000603
78705,48453000603
78701,48453000604
78701,48453000604
78705,48453000603
78746,48453001911
#N/A,OUT_OF_BOUNDS
78701,48453001100
78701,48453001100
78703,48453001605
78704,48453001305
78703,48453001605
78746,48453001911
78746,48453001911
78701,48453001100
78701,48453001200
78704,48453001303
78701,48453001200
78701,48453001200
78701,48453001100
78701,48453001100
78701,48453001200
78701,48453001100
78701,48453001200
78701,48453001200
78701,48453001200
78701,48453001200
78701,48453001200
78701,48453001200
78701,48453000901
78701,48453001200
78701,48453001100
78704,48453001305
78703,48453001605
78701,48453001100
78701,48453001200
78704,48453001305
78701,48453001100
78703,48453001605
78701,48453001200
78701,48453001100
78701,48453001200
78701,48453001100
78701,48453001100
78701,48453001100
78703,48453001605
78701,48453000604
78703,48453001605
78701,48453000700
78701,48453001100
78701,48453001100
78746,48453001911
78701,48453001200
78701,48453001100
78746,48453001911
#N/A,OUT_OF_BOUNDS
78701,48453001100
78701,48453001100
78703,48453001605
78704,48453001305
78703,48453001605
78746,48453001911
78746,48453001911
78701,48453001100
78701,48453001200
78704,48453001303
78701,48453001200
78701,48453001200
78701,48453001100
78701,48453001100
78701,48453001200
78701,48453001100
78701,48453001200
78701,48453001200
78701,48453001200
78701,48453001200
78701,48453001200
78701,48453001200
78701,48453000901
78701,48453001200
78701,48453001100
78704,48453001305
78703,48453001605
78701,48453001100
78701,48453001200
78704,48453001305
78701,48453001100
78703,48453001605
78701,48453001200
78701,48453001100
78701,48453001200
78701,48453001100
78701,48453001100
78701,48453001100
78703,48453001605
78701,48453000604
78703,48453001605
78701,48453000700
78701,48453001100
78701,48453001100
78746,48453001911
78701,48453001200
78701,48453001100
78704,48453001305
78701,48453001200
78704,48453001303
78704,48453001901
78701,48453001100
78701,48453001200
78704,48453001305
78704,48453001303
78704,48453001305
78704,48453001305
78704,48453001305
78704,48453001305
78701,48453001100
78704,48453001305
78704,48453001305
78704,48453001305
78701,48453001100
78704,48453001303
78746,48453001911
78704,48453001305
78704,48453001305
78701,48453001100
78701,48453001100
78701,48453001100
78701,48453001100
78704,48453001303
78704,48453001305
78746,48453001911
78701,48453001200
78701,48453001200
78746,48453001911
78701,48453001100
78701,48453001100
78704,48453001305
78704,48453001303
78701,48453001100
78704,48453001303
78704,48453001305
78704,48453001303
78701,48453001200
78704,48453001305
78701,48453001100
78746,48453001911
78746,48453001911
78704,48453001303
78704,48453001303
78704,48453001303
78704,48453001303
78704,48453001305
78704,48453001305
78704,48453001304
78704,48453001303
78704,48453001303
78704,48453001305
78704,48453001303
78704,48453001303
78701,48453001100
78704,48453001305
78701,48453001100
78701,48453001200
78701,48453001100
78704,48453001303
78704,48453001303
78704,48453001305
78701,48453000604
78701,48453000604
78701,48453000604
78703,48453001605
78701,48453001100
78701,48453001100
78701,48453001100
78703,48453001605
78701,48453001100
78703,48453001605
78701,48453001100
78701,48453000604
78701,48453001100
78703,48453001605
78701,48453001100
78703,48453001605
78701,48453001200
78701,48453001200
78701,48453001200
78701,48453000604
78701,48453001100
78703,48453001605
78701,48453000700
78701,48453001100
78701,48453001100
78701,48453001200
78701,48453001100
78703,48453001605
78701,48453000604
78705,48453000603
78701,48453000604
78705,48453000603
78705,48453000603
78704,48453001303
78705,48453000603
78705,48453000603
78703,48453000204
78701,48453001100
78701,48453000604
78701,48453000604
78703,48453001605
78703,48453001605
78701,48453000604
78701,48453000604
78701,48453000604
78701,48453000604
78705,48453000603
78705,48453000603
78705,48453000603
78705,48453000603
78705,48453000603
78701,48453001100
78705,48453000603
78705,48453000603
78705,48453000603
78701,48453000604
78701,48453000604
78701,48453000604
78701,48453000604
78701,48453000604
78705,48453000603
78701,48453000604
78705,48453000603
78705,48453000603
78704,48453001303
78705,48453000603
78705,48453000603
78703,48453000204
78701,48453001100
78701,48453000604
78701,48453000604
78703,48453001605
78703,48453001605
78701,48453000604
78701,48453000604
78701,48453000604
78701,48453000604
78705,48453000603
78705,48453000603
78705,48453000603
78705,48453000603
78705,48453000603
78701,48453001100
78705,48453000603
78705,48453000603
78705,48453000603
78701,48453000604
78701,48453000604
78701,48453000604
78701,48453000604
78701,48453000604
78705,48453000603
78701,48453000604
78705,48453000603
78705,48453000603
78704,48453001303
78705,48453000603
78705,48453000603
78703,48453000204
78701,48453001100
78701,48453000604
78701,48453000604
78703,48453001605
78703,48453001605
78701,48453000604
78701,48453000604
78701,48453000604
78701,48453000604
78705,48453000603
78705,48453000603
78705,48453000603
78705,48453000603
78705,48453000603
78701,48453001100
78705,48453000603
78705,48453000603
78705,48453000603
78701,48453000604
78701,48453000604
78701,48453000604
78701,48453000604
78701,48453001100
78701,48453001100
78701,48453001100
78701,48453001100
78701,48453001100
78701,48453001000
78701,48453001100
78701,48453001000
78701,48453001100
78701,48453001000
78701,48453001000
78701,48453001100
78701,48453001000
78701,48453001100
78701,48453001100
78701,48453001100
78701,48453001100
78701,48453001100
78701,48453001000
78701,48453001100
78701,48453001000
78701,48453001100
78701,48453001000
78701,48453001000
78701,48453001100
78701,48453001000
78703,48453000204
78705,48453000500
78703,48453000204
78703,48453000204
78741,48453002304
78705,48453000603
78705,48453000603
78703,48453000204
78705,48453000500
78703,48453000204
78703,48453000204
78741,48453002304
78705,48453000603
78705,48453000603
78703,48453000204
78705,48453000500
78703,48453000204
78703,48453000204
78741,48453002304
78705,48453000603
78705,48453000603
78704,48453001303
78741,48453002304
78741,48453002318
78741,48453002304
78741,48453002304
78741,48453002317
78741,48453002304
78701,48453000901
78701,48453000604
78701,48453000902
78701,48453000604
78701,48453000902
78741,48453002304
78701,48453000803
78702,48453000402
78741,48453002304
78701,48453000803
78702,48453000402
78704,48453001305
78704,48453002003
78704,48453001308
78704,48453001305
78704,48453001305
78704,48453002308
78701,48453001100
78701,48453001200
78701,48453000700
78701,48453000604
78701,48453000604
78705,48453000603
78705,48453000601
78705,48453000601
78705,48453000401
78705,48453000601
78701,48453001100
78701,48453000604
78705,48453000603
78705,48453000603
78705,48453000401
78702,48453000402
78701,48453001100
78705,48453000601
78701,48453001100
78701,48453000604
78705,48453000603
78701,48453000604
78701,48453001100
78701,48453001100
78705,48453000601
78705,48453000601
78705,48453000603
78705,48453000603
78701,48453001100
78701,48453000700
78701,48453000604
78701,48453000604
78705,48453000603
78705,48453000601
78705,48453000601
78705,48453000401
78705,48453000601
78701,48453001100
78701,48453000604
78705,48453000603
78705,48453000603
78705,48453000401
78702,48453000402
78701,48453001100
78705,48453000601
78701,48453001100
78701,48453000604
78705,48453000603
78701,48453000604
78701,48453001100
78701,48453001100
78705,48453000601
78705,48453000601
78705,48453000603
78705,48453000603
78701,48453001100
78701,48453000700
78701,48453000604
78701,48453000604
78705,48453000603
78705,48453000601
78705,48453000601
78705,48453000401
78705,48453000601
78701,48453001100
78701,48453000604
78705,48453000603
78705,48453000603
78705,48453000401
78702,48453000402
78701,48453001100
78705,48453000601
78701,48453001100
78701,48453000604
78705,48453000603
78701,48453000604
78701,48453001100
78701,48453001100
78705,48453000601
78705,48453000601
78705,48453000603
78705,48453000603
78701,48453001100
78704,48453001401
78704,48453001305
78701,48453000902
78701,48453001100
78701,48453001100
78704,48453001402
78704,48453001305
78704,48453001305
78701,48453001200
78704,48453002308
78704,48453001305
78704,48453001401
78741,48453002304
78704,48453001305
78704,48453001401
78704,48453001401
78704,48453001401
78704,48453001401
78704,48453001305
78705,48453000203
78701,48453000604
78701,48453000604
78701,48453001200
78705,48453000203
78701,48453000604
78701,48453000604
78701,48453001200
78705,48453000203
78701,48453000604
78701,48453000604
78701,48453001200
78703,48453001602
78703,48453001602
78703,48453001602
78703,48453001602
78703,48453001602
78703,48453001602
78703,48453001602
78703,48453001605
78703,48453001602
78703,48453001602
78703,48453001602
78703,48453001602
78703,48453001602
78703,48453001602
78703,48453001602
78703,48453001605
78718,48453001818
78718,48453001818
78718,48453001818
78718,48453001818
78718,48453001818
78718,48453001818
78705,48453000401
78705,48453000401
78701,48453000700
78701,48453000803
78701,48453000803
78705,48453000401
78705,48453000401
78701,48453000700
78701,48453000803
78701,48453000803
78705,48453000401
78705,48453000401
78701,48453000700
78701,48453000803
78701,48453000803
78703,48453000102
78703,48453000102
78746,48453001911
78746,48453001911
78746,48453001911
78746,48453001911
78705,48453000601
78705,48453000601
78705,48453000601
78705,48453000601
78705,48453000601
78701,48453000604
78702,48453000402
78705,48453000401
78705,48453000601
78705,48453000601
78705,48453000601
78705,48453000601
78705,48453000601
78701,48453000604
78702,48453000402
78705,48453000401
78705,48453000601
78705,48453000601
78705,48453000601
78705,48453000601
78705,48453000601
78701,48453000604
78702,48453000402
78705,48453000401
78741,48453002318
78704,48453001401
78701,48453000902
78702,48453000804
78722,48453000306
78701,48453000902
78702,48453000804
78722,48453000306
78741,48453002304
78741,48453002304
78741,48453002317
78741,48453002317
78741,48453002317
78741,48453002313
78701,48453001100
78741,48453002304
78704,48453001305
78704,48453001401
78701,48453001100
78741,48453002304
78704,48453001305
78704,48453001401
78701,48453001200
78701,48453001200
78701,48453001000
78701,48453001000
78701,48453001200
78701,48453001200
78701,48453001000
78701,48453001000
78741,48453002315
78703,48453001604
78703,48453001604
78746,48453001911
78704,48453002308
78704,48453001402
78704,48453002308
78704,48453001402
78704,48453002308
78704,48453001402
78704,48453001402
78704,48453001402
78704,48453001401
78701,48453001100
78704,48453001401
78705,48453000601
78705,48453000500
78705,48453000601
78705,48453000601
78705,48453000601
78705,48453000601
78704,48453001307
78704,48453001303
78704,48453002004
78704,48453002004
78704,48453001401
78704,48453001307
78704,48453001308
78704,48453001308
78701,48453001100
78705,48453000203
78705,48453000203
78705,48453000203
